"country_waters","subregion","region","ite_id","Survey_id","hal_id","SurveyName","Project_id","Date","sur_policy","Ship","Gear","Country","Originator","Collator","StNo","HaulNo","CoordRefSys","ShootLat","ShootLong","HaulLat","HaulLong","HaulDepth","Distance","GroundSpeed","WingSpread","DoorSpread","WarpLength","LTREF","PARAM","LTSZC","LTSRC","TYPPL","LTPRP","UnitWgt","LT_Weigth","UnitItem","LT_Items","Shot_timestamp","HaulDur","local_cdi_id"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",443854,137116,343562,"BTS",12509,"2020-08-24 00:00:00+02","CB","11BE","BT4A","BE",1478,730,"40",1,4326,"51.3468","2.9135","51.3572","2.935","15",1888,NULL,NULL,NULL,95,"C_TS_REV","E1","C",NULL,NULL,NULL,"kg/haul","0.224","items/haul",5,"2020-08-24 13:46:00+02",15,"2000343562"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",444082,137116,343562,"BTS",12509,"2020-08-24 00:00:00+02","CB","11BE","BT4A","BE",1478,730,"40",1,4326,"51.3468","2.9135","51.3572","2.935","15",1888,NULL,NULL,NULL,95,"C_TS_REV","A5","D",NULL,NULL,NULL,"kg/haul","1","items/haul",1,"2020-08-24 13:46:00+02",15,"2000343562"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",443745,137116,343562,"BTS",12509,"2020-08-24 00:00:00+02","CB","11BE","BT4A","BE",1478,730,"40",1,4326,"51.3468","2.9135","51.3572","2.935","15",1888,NULL,NULL,NULL,95,"C_TS_REV","A5","F",NULL,NULL,NULL,"kg/haul","1","items/haul",2,"2020-08-24 13:46:00+02",15,"2000343562"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",443852,137116,343562,"BTS",12509,"2020-08-24 00:00:00+02","CB","11BE","BT4A","BE",1478,730,"40",1,4326,"51.3468","2.9135","51.3572","2.935","15",1888,NULL,NULL,NULL,95,"C_TS_REV","E2","B",NULL,NULL,NULL,"kg/haul","0.006","items/haul",1,"2020-08-24 13:46:00+02",15,"2000343562"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",444010,137116,343563,"BTS",12509,"2020-08-24 00:00:00+02","CB","11BE","BT4A","BE",1478,730,"2",4,4326,"51.6183","2.7582","51.6495","2.735","36",3820,NULL,NULL,NULL,223,"C_TS_REV","A8","B",NULL,NULL,NULL,"kg/haul","0.0014","items/haul",1,"2020-08-24 20:52:00+02",30,"2000343563"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",443920,137116,343564,"BTS",12509,"2020-08-24 00:00:00+02","CB","11BE","BT4A","BE",1478,730,"1",3,4326,"51.4027","2.5253","51.4303","2.5595","29",3889,NULL,NULL,NULL,210,"C_TS_REV","C3","F",NULL,NULL,NULL,"kg/haul","5.56","items/haul",NULL,"2020-08-24 18:59:00+02",30,"2000343564"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",444046,137116,343565,"BTS",12509,"2020-08-24 00:00:00+02","CB","11BE","BT4A","BE",1478,730,"86",2,4326,"51.2867","2.6275","51.3192","2.6357","26",3660,NULL,NULL,NULL,160,"C_TS_REV","B3","B",NULL,NULL,NULL,"kg/haul","1","items/haul",1,"2020-08-24 17:30:00+02",30,"2000343565"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",444655,135239,344175,"NS-IBTS",11606,"2014-02-11 00:00:00+01","CB","35HT","GOV","FR",1031,730,"S0155",81,4326,"51.6181","2.5394","51.6487","2.5621","41",3760,NULL,"18","60",199,"C_TS_REV","A7","A","UNK",NULL,NULL,"g/haul","10","items/haul",NULL,"2014-02-11 16:41:00+01",31,"2000344175"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",445292,135239,344175,"NS-IBTS",11606,"2014-02-11 00:00:00+01","CB","35HT","GOV","FR",1031,730,"S0155",81,4326,"51.6181","2.5394","51.6487","2.5621","41",3760,NULL,"18","60",199,"C_TS_REV","A6","C","UNK",NULL,NULL,"g/haul","40","items/haul",NULL,"2014-02-11 16:41:00+01",31,"2000344175"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",444935,135239,344175,"NS-IBTS",11606,"2014-02-11 00:00:00+01","CB","35HT","GOV","FR",1031,730,"S0155",81,4326,"51.6181","2.5394","51.6487","2.5621","41",3760,NULL,"18","60",199,"C_TS_REV","A5","A","UNK",NULL,NULL,"g/haul","10","items/haul",NULL,"2014-02-11 16:41:00+01",31,"2000344175"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",445485,135239,344175,"NS-IBTS",11606,"2014-02-11 00:00:00+01","CB","35HT","GOV","FR",1031,730,"S0155",81,4326,"51.6181","2.5394","51.6487","2.5621","41",3760,NULL,"18","60",199,"C_TS_REV","A2","C","UNK",NULL,NULL,"g/haul","30","items/haul",NULL,"2014-02-11 16:41:00+01",31,"2000344175"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",446148,132091,344481,"NS-IBTS",11606,"2020-01-28 00:00:00+01","CB","35HT","GOV","FR",1031,730,"Y0158",51,4326,"51.6197","2.5401","51.642","2.5569","39",2740,"2","17.4","55.9",141,"C_TS_REV","A10","A","UNK",NULL,NULL,"g/haul","4000","items/haul",1,"2020-01-28 09:58:00+01",30,"2000344481"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",445772,132091,344481,"NS-IBTS",11606,"2020-01-28 00:00:00+01","CB","35HT","GOV","FR",1031,730,"Y0158",51,4326,"51.6197","2.5401","51.642","2.5569","39",2740,"2","17.4","55.9",141,"C_TS_REV","A13","C","UNK",NULL,NULL,"g/haul","23","items/haul",1,"2020-01-28 09:58:00+01",30,"2000344481"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",445737,132091,344481,"NS-IBTS",11606,"2020-01-28 00:00:00+01","CB","35HT","GOV","FR",1031,730,"Y0158",51,4326,"51.6197","2.5401","51.642","2.5569","39",2740,"2","17.4","55.9",141,"C_TS_REV","A3","C","UNK",NULL,NULL,"g/haul","6000","items/haul",1,"2020-01-28 09:58:00+01",30,"2000344481"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",445871,132091,344481,"NS-IBTS",11606,"2020-01-28 00:00:00+01","CB","35HT","GOV","FR",1031,730,"Y0158",51,4326,"51.6197","2.5401","51.642","2.5569","39",2740,"2","17.4","55.9",141,"C_TS_REV","A14","B","UNK",NULL,NULL,"g/haul","5000","items/haul",1,"2020-01-28 09:58:00+01",30,"2000344481"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",446382,132091,344481,"NS-IBTS",11606,"2020-01-28 00:00:00+01","CB","35HT","GOV","FR",1031,730,"Y0158",51,4326,"51.6197","2.5401","51.642","2.5569","39",2740,"2","17.4","55.9",141,"C_TS_REV","A2","B","UNK",NULL,NULL,"g/haul","4000","items/haul",2,"2020-01-28 09:58:00+01",30,"2000344481"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",450934,130920,347367,"BTS",11607,"2015-07-28 00:00:00+02","CB","74E9","BT4A","GB",28,730,"115",92,4326,"51.5465","2.7563","51.5178","2.7328","31",3628,"3.9",NULL,NULL,109,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"",NULL,"items/haul",0,"2015-07-28 16:36:00+02",30,"2000347367"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",450858,130920,347368,"BTS",11607,"2015-07-28 00:00:00+02","CB","74E9","BT4A","GB",28,730,"114",91,4326,"51.4597","2.72","51.4345","2.6898","31",3514,"3.8",NULL,NULL,109,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"",NULL,"items/haul",0,"2015-07-28 14:56:00+02",30,"2000347368"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",450793,130920,347369,"BTS",11607,"2015-07-28 00:00:00+02","CB","74E9","BT4A","GB",28,730,"116",93,4326,"51.5608","2.7654","51.5892","2.792","32",3726,"4",NULL,NULL,116,"C_TS_REV","A5","A","SBF",NULL,"AO","kg/haul","0.001","items/haul",1,"2015-07-28 18:07:00+02",30,"2000347369"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",450884,130920,347371,"BTS",11607,"2015-07-28 00:00:00+02","CB","74E9","BT4A","GB",28,730,"113",90,4326,"51.3298","2.6417","51.2993","2.6277","25",3475,"3.8",NULL,NULL,84,"C_TS_REV","E1","A","UNK",NULL,NULL,"kg/haul","0.021","items/haul",1,"2015-07-28 13:05:00+02",30,"2000347371"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",450846,130920,347371,"BTS",11607,"2015-07-28 00:00:00+02","CB","74E9","BT4A","GB",28,730,"113",90,4326,"51.3298","2.6417","51.2993","2.6277","25",3475,"3.8",NULL,NULL,84,"C_TS_REV","E2","B","UNK",NULL,NULL,"kg/haul","0.036","items/haul",1,"2015-07-28 13:05:00+02",30,"2000347371"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",450840,130920,347371,"BTS",11607,"2015-07-28 00:00:00+02","CB","74E9","BT4A","GB",28,730,"113",90,4326,"51.3298","2.6417","51.2993","2.6277","25",3475,"3.8",NULL,NULL,84,"C_TS_REV","A5","A","UNK",NULL,"AO","kg/haul",NULL,"items/haul",1,"2015-07-28 13:05:00+02",30,"2000347371"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",450945,130920,347371,"BTS",11607,"2015-07-28 00:00:00+02","CB","74E9","BT4A","GB",28,730,"113",90,4326,"51.3298","2.6417","51.2993","2.6277","25",3475,"3.8",NULL,NULL,84,"C_TS_REV","E3","C","UNK",NULL,NULL,"kg/haul","0.26","items/haul",1,"2015-07-28 13:05:00+02",30,"2000347371"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451290,133666,347400,"BTS",11607,"2016-07-27 00:00:00+02","CB","74E9","BT4A","GB",28,730,"115",110,4326,"51.5423","2.753","51.5132","2.7277","34",3693,"4",NULL,NULL,119,"C_TS_REV","A5","A","SBF",NULL,NULL,"kg/haul","0.0012","items/haul",1,"2016-07-27 12:08:00+02",30,"2000347400"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451265,133666,347400,"BTS",11607,"2016-07-27 00:00:00+02","CB","74E9","BT4A","GB",28,730,"115",110,4326,"51.5423","2.753","51.5132","2.7277","34",3693,"4",NULL,NULL,119,"C_TS_REV","A14","B","UNK",NULL,NULL,"kg/haul","0.031","items/haul",1,"2016-07-27 12:08:00+02",30,"2000347400"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451289,133666,347400,"BTS",11607,"2016-07-27 00:00:00+02","CB","74E9","BT4A","GB",28,730,"115",110,4326,"51.5423","2.753","51.5132","2.7277","34",3693,"4",NULL,NULL,119,"C_TS_REV","A2","A","UNK",NULL,NULL,"kg/haul","0.006","items/haul",1,"2016-07-27 12:08:00+02",30,"2000347400"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451245,133666,347401,"BTS",11607,"2016-07-27 00:00:00+02","CB","74E9","BT4A","GB",28,730,"118",109,4326,"51.5035","2.588","51.4735","2.5715","38",3538,"3.8",NULL,NULL,133,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul",NULL,"items/haul",0,"2016-07-27 10:33:00+02",30,"2000347401"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451324,133666,347402,"BTS",11607,"2016-07-27 00:00:00+02","CB","74E9","BT4A","GB",28,730,"116",111,4326,"51.5607","2.7645","51.588","2.7918","30",3630,"3.9",NULL,NULL,105,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul",NULL,"items/haul",0,"2016-07-27 13:56:00+02",30,"2000347402"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451301,133666,347403,"BTS",11607,"2016-07-27 00:00:00+02","CB","74E9","BT4A","GB",28,730,"113",107,4326,"51.3253","2.6385","51.2927","2.6265","25",3764,"4.1",NULL,NULL,88,"RECO_LT","LT-TOT",NULL,NULL,NULL,NULL,"kg/haul",NULL,"items/haul",0,"2016-07-27 07:23:00+02",30,"2000347403"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451213,133666,347404,"BTS",11607,"2016-07-27 00:00:00+02","CB","74E9","BT4A","GB",28,730,"114",108,4326,"51.4565","2.7197","51.4303","2.6875","32",3644,"3.9",NULL,NULL,112,"C_TS_REV","C3","B","SBF",NULL,NULL,"kg/haul","0.027","items/haul",1,"2016-07-27 09:11:00+02",30,"2000347404"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451244,133666,347404,"BTS",11607,"2016-07-27 00:00:00+02","CB","74E9","BT4A","GB",28,730,"114",108,4326,"51.4565","2.7197","51.4303","2.6875","32",3644,"3.9",NULL,NULL,112,"C_TS_REV","C3","B","SBF",NULL,NULL,"kg/haul","0.038","items/haul",1,"2016-07-27 09:11:00+02",30,"2000347404"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451308,133666,347404,"BTS",11607,"2016-07-27 00:00:00+02","CB","74E9","BT4A","GB",28,730,"114",108,4326,"51.4565","2.7197","51.4303","2.6875","32",3644,"3.9",NULL,NULL,112,"C_TS_REV","A5","A","SBF",NULL,NULL,"kg/haul","0.001","items/haul",1,"2016-07-27 09:11:00+02",30,"2000347404"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451366,132680,347586,"BTS",11607,"2017-07-30 00:00:00+02","CB","74E9","BT4A","GB",28,730,"113",119,4326,"51.3","2.6278","51.3317","2.6395","26",3547,"3.8",NULL,NULL,91,"C_TS_REV","C6","A","UNK",NULL,"AO","kg/haul","0.009","items/haul",1,"2017-07-30 12:21:00+02",30,"2000347586"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451709,132680,347586,"BTS",11607,"2017-07-30 00:00:00+02","CB","74E9","BT4A","GB",28,730,"113",119,4326,"51.3","2.6278","51.3317","2.6395","26",3547,"3.8",NULL,NULL,91,"C_TS_REV","C6","B","UNK",NULL,NULL,"kg/haul","0.258","items/haul",1,"2017-07-30 12:21:00+02",30,"2000347586"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451664,132680,347587,"BTS",11607,"2017-07-30 00:00:00+02","CB","74E9","BT4A","GB",28,730,"114",118,4326,"51.4605","2.718","51.4327","2.6902","32",3669,"4",NULL,NULL,112,"C_TS_REV","A11","B","UNK",NULL,NULL,"kg/haul","0.008","items/haul",1,"2017-07-30 10:37:00+02",30,"2000347587"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451885,132680,347587,"BTS",11607,"2017-07-30 00:00:00+02","CB","74E9","BT4A","GB",28,730,"114",118,4326,"51.4605","2.718","51.4327","2.6902","32",3669,"4",NULL,NULL,112,"C_TS_REV","A2","A","UNK",NULL,NULL,"kg/haul","0.001","items/haul",1,"2017-07-30 10:37:00+02",30,"2000347587"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451656,132680,347588,"BTS",11607,"2017-07-30 00:00:00+02","CB","74E9","BT4A","GB",28,730,"115",115,4326,"51.5487","2.7582","51.5193","2.7335","35",3660,"4",NULL,NULL,123,"C_TS_REV","A5","C","UNK",NULL,NULL,"kg/haul","0.001","items/haul",1,"2017-07-30 07:07:00+02",30,"2000347588"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451703,132680,347588,"BTS",11607,"2017-07-30 00:00:00+02","CB","74E9","BT4A","GB",28,730,"115",115,4326,"51.5487","2.7582","51.5193","2.7335","35",3660,"4",NULL,NULL,123,"C_TS_REV","A5","C","UNK",NULL,NULL,"kg/haul","0.001","items/haul",1,"2017-07-30 07:07:00+02",30,"2000347588"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451560,132680,347588,"BTS",11607,"2017-07-30 00:00:00+02","CB","74E9","BT4A","GB",28,730,"115",115,4326,"51.5487","2.7582","51.5193","2.7335","35",3660,"4",NULL,NULL,123,"C_TS_REV","C3","C","UNK",NULL,"AO","kg/haul","0.235","items/haul",1,"2017-07-30 07:07:00+02",30,"2000347588"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451431,132680,347588,"BTS",11607,"2017-07-30 00:00:00+02","CB","74E9","BT4A","GB",28,730,"115",115,4326,"51.5487","2.7582","51.5193","2.7335","35",3660,"4",NULL,NULL,123,"C_TS_REV","A7","B","UNK",NULL,"AO","kg/haul","0.027","items/haul",1,"2017-07-30 07:07:00+02",30,"2000347588"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451707,132680,347589,"BTS",11607,"2017-07-30 00:00:00+02","CB","74E9","BT4A","GB",28,730,"118",117,4326,"51.5315","2.6012","51.4995","2.5843","40",3748,"4",NULL,NULL,140,"C_TS_REV","A11","C","UNK",NULL,NULL,"kg/haul","0.047","items/haul",1,"2017-07-30 09:17:00+02",30,"2000347589"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451764,132680,347590,"BTS",11607,"2017-07-30 00:00:00+02","CB","74E9","BT4A","GB",28,730,"116",114,4326,"51.5928","2.7952","51.564","2.7683","38",3630,"3.9",NULL,NULL,133,"C_TS_REV","A5","A","UNK",NULL,NULL,"kg/haul","0.001","items/haul",1,"2017-07-30 06:21:00+02",30,"2000347590"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",452209,132065,347779,"BTS",11607,"2018-07-25 00:00:00+02","CB","74E9","BT4A","GB",28,730,"116",106,4326,"51.5598","2.7648","51.5878","2.7912","30",3631,"3.9",NULL,NULL,105,"C_TS_REV","A14","A","UNK",NULL,NULL,"kg/haul","0.054","items/haul",1,"2018-07-25 17:30:00+02",30,"2000347779"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",452265,132065,347779,"BTS",11607,"2018-07-25 00:00:00+02","CB","74E9","BT4A","GB",28,730,"116",106,4326,"51.5598","2.7648","51.5878","2.7912","30",3631,"3.9",NULL,NULL,105,"C_TS_REV","A14","A","UNK",NULL,NULL,"kg/haul","0.0009","items/haul",1,"2018-07-25 17:30:00+02",30,"2000347779"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",452062,132086,347792,"BTS",11607,"2018-07-24 00:00:00+02","CB","74E9","BT4A","GB",28,730,"115",105,4326,"51.5157","2.7302","51.5443","2.7552","31",3660,"4",NULL,NULL,109,"C_TS_REV","A8","A","UNK",NULL,"AO","kg/haul","0.0585","items/haul",1,"2018-07-24 16:27:00+02",30,"2000347792"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",452364,132086,347792,"BTS",11607,"2018-07-24 00:00:00+02","CB","74E9","BT4A","GB",28,730,"115",105,4326,"51.5157","2.7302","51.5443","2.7552","31",3660,"4",NULL,NULL,109,"C_TS_REV","A9","C","UNK",NULL,NULL,"kg/haul","0.0007","items/haul",1,"2018-07-24 16:27:00+02",30,"2000347792"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",452399,132086,347792,"BTS",11607,"2018-07-24 00:00:00+02","CB","74E9","BT4A","GB",28,730,"115",105,4326,"51.5157","2.7302","51.5443","2.7552","31",3660,"4",NULL,NULL,109,"C_TS_REV","A5","A","UNK",NULL,NULL,"kg/haul","0.0002","items/haul",1,"2018-07-24 16:27:00+02",30,"2000347792"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",452413,132086,347792,"BTS",11607,"2018-07-24 00:00:00+02","CB","74E9","BT4A","GB",28,730,"115",105,4326,"51.5157","2.7302","51.5443","2.7552","31",3660,"4",NULL,NULL,109,"C_TS_REV","A6","D","UNK",NULL,NULL,"kg/haul","0.0014","items/haul",1,"2018-07-24 16:27:00+02",30,"2000347792"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",452180,132086,347793,"BTS",11607,"2018-07-24 00:00:00+02","CB","74E9","BT4A","GB",28,730,"113",102,4326,"51.3367","2.675","51.3282","2.6435","29",2395,"3.9",NULL,NULL,102,"C_TS_REV","A5","A","UNK",NULL,NULL,"kg/haul","0.0003","items/haul",1,"2018-07-24 12:23:00+02",20,"2000347793"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",452245,132086,347793,"BTS",11607,"2018-07-24 00:00:00+02","CB","74E9","BT4A","GB",28,730,"113",102,4326,"51.3367","2.675","51.3282","2.6435","29",2395,"3.9",NULL,NULL,102,"C_TS_REV","A2","A","UNK",NULL,NULL,"kg/haul","0.0013","items/haul",1,"2018-07-24 12:23:00+02",20,"2000347793"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",452365,132086,347793,"BTS",11607,"2018-07-24 00:00:00+02","CB","74E9","BT4A","GB",28,730,"113",102,4326,"51.3367","2.675","51.3282","2.6435","29",2395,"3.9",NULL,NULL,102,"C_TS_REV","A2","C","UNK",NULL,NULL,"kg/haul","0.0807","items/haul",1,"2018-07-24 12:23:00+02",20,"2000347793"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",452184,132086,347793,"BTS",11607,"2018-07-24 00:00:00+02","CB","74E9","BT4A","GB",28,730,"113",102,4326,"51.3367","2.675","51.3282","2.6435","29",2395,"3.9",NULL,NULL,102,"C_TS_REV","A5","A","UNK",NULL,NULL,"kg/haul","0.0002","items/haul",1,"2018-07-24 12:23:00+02",20,"2000347793"
"Belgium","Greater North Sea, incl. the Kattegat and the English Channel","North East Atlantic Ocean",451934,132086,347793,"BTS",11607,"2018-07-24 00:00:00+02","CB","74E9","BT4A","GB",28,730,"113",102,4326,"51.3367","2.675","51.3282","2.6435","29",2395,"3.9",NULL,NULL,102,"C_TS_REV","A5","A","UNK",NULL,"AO","kg/haul","0.0025","items/haul",1,"2018-07-24 12:23:00+02",20,"2000347793"
